
==========

Using device:  cuda
Model: swinv2
Learning Rate: 0.0003
LR Scheduler: None
Epochs: 10
Batch Size: 128

==========Starting Training========

Epoch [1/10] - Batch [1/250] Loss: 3.76, CurLR: 0.0003
Epoch [2/10] - Batch [114/250] Loss: 1.48, CurLR: 0.0003
Epoch [2/10] - Batch [115/250] Loss: 1.69, CurLR: 0.0003
Epoch [2/10] - Batch [116/250] Loss: 1.55, CurLR: 0.0003
Epoch [2/10] - Batch [117/250] Loss: 1.67, CurLR: 0.0003
Epoch [2/10] - Batch [118/250] Loss: 1.47, CurLR: 0.0003
Epoch [2/10] - Batch [119/250] Loss: 1.70, CurLR: 0.0003
Epoch [2/10] - Batch [120/250] Loss: 1.51, CurLR: 0.0003
Epoch [2/10] - Batch [121/250] Loss: 1.64, CurLR: 0.0003
Epoch [2/10] - Batch [122/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [123/250] Loss: 1.72, CurLR: 0.0003
Epoch [2/10] - Batch [124/250] Loss: 1.60, CurLR: 0.0003
Epoch [2/10] - Batch [125/250] Loss: 1.68, CurLR: 0.0003
Epoch [2/10] - Batch [126/250] Loss: 1.67, CurLR: 0.0003
Epoch [2/10] - Batch [127/250] Loss: 1.66, CurLR: 0.0003
Epoch [2/10] - Batch [128/250] Loss: 1.76, CurLR: 0.0003
Epoch [2/10] - Batch [129/250] Loss: 1.75, CurLR: 0.0003
Epoch [2/10] - Batch [130/250] Loss: 1.50, CurLR: 0.0003
Epoch [2/10] - Batch [131/250] Loss: 1.80, CurLR: 0.0003
Epoch [2/10] - Batch [132/250] Loss: 1.44, CurLR: 0.0003
Epoch [2/10] - Batch [133/250] Loss: 1.72, CurLR: 0.0003
Epoch [2/10] - Batch [134/250] Loss: 1.52, CurLR: 0.0003
Epoch [2/10] - Batch [135/250] Loss: 1.57, CurLR: 0.0003
Epoch [2/10] - Batch [136/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [137/250] Loss: 1.72, CurLR: 0.0003
Epoch [2/10] - Batch [138/250] Loss: 1.58, CurLR: 0.0003
Epoch [2/10] - Batch [139/250] Loss: 1.75, CurLR: 0.0003
Epoch [2/10] - Batch [140/250] Loss: 1.73, CurLR: 0.0003
Epoch [2/10] - Batch [141/250] Loss: 1.79, CurLR: 0.0003
Epoch [2/10] - Batch [142/250] Loss: 1.57, CurLR: 0.0003
Epoch [2/10] - Batch [143/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [144/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [145/250] Loss: 1.44, CurLR: 0.0003
Epoch [2/10] - Batch [146/250] Loss: 1.65, CurLR: 0.0003
Epoch [2/10] - Batch [147/250] Loss: 1.59, CurLR: 0.0003
Epoch [2/10] - Batch [148/250] Loss: 1.52, CurLR: 0.0003
Epoch [2/10] - Batch [149/250] Loss: 1.60, CurLR: 0.0003
Epoch [2/10] - Batch [150/250] Loss: 1.68, CurLR: 0.0003
Epoch [2/10] - Batch [151/250] Loss: 1.53, CurLR: 0.0003
Epoch [2/10] - Batch [152/250] Loss: 1.55, CurLR: 0.0003
Epoch [2/10] - Batch [153/250] Loss: 1.64, CurLR: 0.0003
Epoch [2/10] - Batch [154/250] Loss: 1.55, CurLR: 0.0003
Epoch [2/10] - Batch [155/250] Loss: 1.73, CurLR: 0.0003
Epoch [2/10] - Batch [156/250] Loss: 1.58, CurLR: 0.0003
Epoch [2/10] - Batch [157/250] Loss: 1.56, CurLR: 0.0003
Epoch [2/10] - Batch [158/250] Loss: 1.64, CurLR: 0.0003
Epoch [2/10] - Batch [159/250] Loss: 1.73, CurLR: 0.0003
Epoch [2/10] - Batch [160/250] Loss: 1.60, CurLR: 0.0003
Epoch [2/10] - Batch [161/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [162/250] Loss: 1.57, CurLR: 0.0003
Epoch [2/10] - Batch [163/250] Loss: 1.85, CurLR: 0.0003
Epoch [2/10] - Batch [164/250] Loss: 1.69, CurLR: 0.0003
Epoch [2/10] - Batch [165/250] Loss: 1.73, CurLR: 0.0003
Epoch [2/10] - Batch [166/250] Loss: 1.47, CurLR: 0.0003
Epoch [2/10] - Batch [167/250] Loss: 1.71, CurLR: 0.0003
Epoch [2/10] - Batch [168/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [169/250] Loss: 1.64, CurLR: 0.0003
Epoch [2/10] - Batch [170/250] Loss: 1.82, CurLR: 0.0003
Epoch [2/10] - Batch [171/250] Loss: 1.65, CurLR: 0.0003
Epoch [2/10] - Batch [172/250] Loss: 1.57, CurLR: 0.0003
Epoch [2/10] - Batch [173/250] Loss: 1.59, CurLR: 0.0003
Epoch [2/10] - Batch [174/250] Loss: 1.40, CurLR: 0.0003
Epoch [2/10] - Batch [175/250] Loss: 1.69, CurLR: 0.0003
Epoch [2/10] - Batch [176/250] Loss: 1.70, CurLR: 0.0003
Epoch [2/10] - Batch [177/250] Loss: 1.58, CurLR: 0.0003
Epoch [2/10] - Batch [178/250] Loss: 1.57, CurLR: 0.0003
Epoch [2/10] - Batch [179/250] Loss: 1.56, CurLR: 0.0003
Epoch [2/10] - Batch [180/250] Loss: 1.47, CurLR: 0.0003
Epoch [2/10] - Batch [181/250] Loss: 1.56, CurLR: 0.0003
Epoch [2/10] - Batch [182/250] Loss: 1.70, CurLR: 0.0003
Epoch [2/10] - Batch [183/250] Loss: 1.71, CurLR: 0.0003
Epoch [2/10] - Batch [184/250] Loss: 1.59, CurLR: 0.0003
Epoch [2/10] - Batch [185/250] Loss: 1.74, CurLR: 0.0003
Epoch [2/10] - Batch [186/250] Loss: 1.54, CurLR: 0.0003
Epoch [2/10] - Batch [187/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [188/250] Loss: 1.55, CurLR: 0.0003
Epoch [2/10] - Batch [189/250] Loss: 1.57, CurLR: 0.0003
Epoch [2/10] - Batch [190/250] Loss: 1.52, CurLR: 0.0003
Epoch [2/10] - Batch [191/250] Loss: 1.83, CurLR: 0.0003
Epoch [2/10] - Batch [192/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [193/250] Loss: 1.44, CurLR: 0.0003
Epoch [2/10] - Batch [194/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [195/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [196/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [197/250] Loss: 1.40, CurLR: 0.0003
Epoch [2/10] - Batch [198/250] Loss: 1.74, CurLR: 0.0003
Epoch [2/10] - Batch [199/250] Loss: 1.51, CurLR: 0.0003
Epoch [2/10] - Batch [200/250] Loss: 1.73, CurLR: 0.0003
Epoch [2/10] - Batch [201/250] Loss: 1.71, CurLR: 0.0003
Epoch [2/10] - Batch [202/250] Loss: 1.53, CurLR: 0.0003
Epoch [2/10] - Batch [203/250] Loss: 1.52, CurLR: 0.0003
Epoch [2/10] - Batch [204/250] Loss: 1.31, CurLR: 0.0003
Epoch [2/10] - Batch [205/250] Loss: 1.56, CurLR: 0.0003
Epoch [2/10] - Batch [206/250] Loss: 1.64, CurLR: 0.0003
Epoch [2/10] - Batch [207/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [208/250] Loss: 1.50, CurLR: 0.0003
Epoch [2/10] - Batch [209/250] Loss: 1.75, CurLR: 0.0003
Epoch [2/10] - Batch [210/250] Loss: 1.42, CurLR: 0.0003
Epoch [2/10] - Batch [211/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [212/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [213/250] Loss: 1.53, CurLR: 0.0003
Epoch [2/10] - Batch [214/250] Loss: 1.72, CurLR: 0.0003
Epoch [2/10] - Batch [215/250] Loss: 1.58, CurLR: 0.0003
Epoch [2/10] - Batch [216/250] Loss: 1.38, CurLR: 0.0003
Epoch [2/10] - Batch [217/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [218/250] Loss: 1.64, CurLR: 0.0003
Epoch [2/10] - Batch [219/250] Loss: 1.70, CurLR: 0.0003
Epoch [2/10] - Batch [220/250] Loss: 1.53, CurLR: 0.0003
Epoch [2/10] - Batch [221/250] Loss: 1.67, CurLR: 0.0003
Epoch [2/10] - Batch [222/250] Loss: 1.42, CurLR: 0.0003
Epoch [2/10] - Batch [223/250] Loss: 1.45, CurLR: 0.0003
Epoch [2/10] - Batch [224/250] Loss: 1.59, CurLR: 0.0003
Epoch [2/10] - Batch [225/250] Loss: 1.47, CurLR: 0.0003
Epoch [2/10] - Batch [226/250] Loss: 1.50, CurLR: 0.0003
Epoch [2/10] - Batch [227/250] Loss: 1.67, CurLR: 0.0003
Epoch [2/10] - Batch [228/250] Loss: 1.61, CurLR: 0.0003
Epoch [2/10] - Batch [229/250] Loss: 1.75, CurLR: 0.0003
Epoch [2/10] - Batch [230/250] Loss: 1.65, CurLR: 0.0003
Epoch [2/10] - Batch [231/250] Loss: 1.45, CurLR: 0.0003
Epoch [2/10] - Batch [232/250] Loss: 1.56, CurLR: 0.0003
Epoch [2/10] - Batch [233/250] Loss: 1.44, CurLR: 0.0003
Epoch [2/10] - Batch [234/250] Loss: 1.54, CurLR: 0.0003
Epoch [2/10] - Batch [235/250] Loss: 1.50, CurLR: 0.0003
Epoch [2/10] - Batch [236/250] Loss: 1.63, CurLR: 0.0003
Epoch [2/10] - Batch [237/250] Loss: 1.75, CurLR: 0.0003
Epoch [2/10] - Batch [238/250] Loss: 1.40, CurLR: 0.0003
Epoch [2/10] - Batch [239/250] Loss: 1.40, CurLR: 0.0003
Epoch [2/10] - Batch [240/250] Loss: 1.50, CurLR: 0.0003
Epoch [2/10] - Batch [241/250] Loss: 1.61, CurLR: 0.0003
Epoch [2/10] - Batch [242/250] Loss: 1.68, CurLR: 0.0003
Epoch [2/10] - Batch [243/250] Loss: 1.62, CurLR: 0.0003
Epoch [2/10] - Batch [244/250] Loss: 1.51, CurLR: 0.0003
Epoch [2/10] - Batch [245/250] Loss: 1.55, CurLR: 0.0003
Epoch [2/10] - Batch [246/250] Loss: 1.71, CurLR: 0.0003
Epoch [2/10] - Batch [247/250] Loss: 1.47, CurLR: 0.0003
Epoch [2/10] - Batch [248/250] Loss: 1.72, CurLR: 0.0003
Epoch [2/10] - Batch [249/250] Loss: 1.56, CurLR: 0.0003
Epoch [2/10] - Batch [250/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [1/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [2/250] Loss: 1.63, CurLR: 0.0003
Epoch [3/10] - Batch [3/250] Loss: 1.70, CurLR: 0.0003
Epoch [3/10] - Batch [4/250] Loss: 1.63, CurLR: 0.0003
Epoch [3/10] - Batch [5/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [6/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [7/250] Loss: 1.65, CurLR: 0.0003
Epoch [3/10] - Batch [8/250] Loss: 1.92, CurLR: 0.0003
Epoch [3/10] - Batch [9/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [10/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [11/250] Loss: 1.42, CurLR: 0.0003
Epoch [3/10] - Batch [12/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [13/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [14/250] Loss: 1.36, CurLR: 0.0003
Epoch [3/10] - Batch [15/250] Loss: 1.27, CurLR: 0.0003
Epoch [3/10] - Batch [16/250] Loss: 1.66, CurLR: 0.0003
Epoch [3/10] - Batch [17/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [18/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [19/250] Loss: 1.74, CurLR: 0.0003
Epoch [3/10] - Batch [20/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [21/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [22/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [23/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [24/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [25/250] Loss: 1.61, CurLR: 0.0003
Epoch [3/10] - Batch [26/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [27/250] Loss: 1.72, CurLR: 0.0003
Epoch [3/10] - Batch [28/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [29/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [30/250] Loss: 1.36, CurLR: 0.0003
Epoch [3/10] - Batch [31/250] Loss: 1.63, CurLR: 0.0003
Epoch [3/10] - Batch [32/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [33/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [34/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [35/250] Loss: 1.65, CurLR: 0.0003
Epoch [3/10] - Batch [36/250] Loss: 1.61, CurLR: 0.0003
Epoch [3/10] - Batch [37/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [38/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [39/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [40/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [41/250] Loss: 1.64, CurLR: 0.0003
Epoch [3/10] - Batch [42/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [43/250] Loss: 1.59, CurLR: 0.0003
Epoch [3/10] - Batch [44/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [45/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [46/250] Loss: 1.44, CurLR: 0.0003
Epoch [3/10] - Batch [47/250] Loss: 1.56, CurLR: 0.0003
Epoch [3/10] - Batch [48/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [49/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [50/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [51/250] Loss: 1.68, CurLR: 0.0003
Epoch [3/10] - Batch [52/250] Loss: 1.62, CurLR: 0.0003
Epoch [3/10] - Batch [53/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [54/250] Loss: 1.75, CurLR: 0.0003
Epoch [3/10] - Batch [55/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [56/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [57/250] Loss: 1.40, CurLR: 0.0003
Epoch [3/10] - Batch [58/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [59/250] Loss: 1.44, CurLR: 0.0003
Epoch [3/10] - Batch [60/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [61/250] Loss: 1.61, CurLR: 0.0003
Epoch [3/10] - Batch [62/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [63/250] Loss: 1.33, CurLR: 0.0003
Epoch [3/10] - Batch [64/250] Loss: 1.63, CurLR: 0.0003
Epoch [3/10] - Batch [65/250] Loss: 1.38, CurLR: 0.0003
Epoch [3/10] - Batch [66/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [67/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [68/250] Loss: 1.56, CurLR: 0.0003
Epoch [3/10] - Batch [69/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [70/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [71/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [72/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [73/250] Loss: 1.66, CurLR: 0.0003
Epoch [3/10] - Batch [74/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [75/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [76/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [77/250] Loss: 1.60, CurLR: 0.0003
Epoch [3/10] - Batch [78/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [79/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [80/250] Loss: 1.65, CurLR: 0.0003
Epoch [3/10] - Batch [81/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [82/250] Loss: 1.47, CurLR: 0.0003
Epoch [3/10] - Batch [83/250] Loss: 1.64, CurLR: 0.0003
Epoch [3/10] - Batch [84/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [85/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [86/250] Loss: 1.42, CurLR: 0.0003
Epoch [3/10] - Batch [87/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [88/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [89/250] Loss: 1.64, CurLR: 0.0003
Epoch [3/10] - Batch [90/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [91/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [92/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [93/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [94/250] Loss: 1.65, CurLR: 0.0003
Epoch [3/10] - Batch [95/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [96/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [97/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [98/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [99/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [100/250] Loss: 1.65, CurLR: 0.0003
Epoch [3/10] - Batch [101/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [102/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [103/250] Loss: 1.26, CurLR: 0.0003
Epoch [3/10] - Batch [104/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [105/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [106/250] Loss: 1.56, CurLR: 0.0003
Epoch [3/10] - Batch [107/250] Loss: 1.36, CurLR: 0.0003
Epoch [3/10] - Batch [108/250] Loss: 1.38, CurLR: 0.0003
Epoch [3/10] - Batch [109/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [110/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [111/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [112/250] Loss: 1.34, CurLR: 0.0003
Epoch [3/10] - Batch [113/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [114/250] Loss: 1.61, CurLR: 0.0003
Epoch [3/10] - Batch [115/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [116/250] Loss: 1.71, CurLR: 0.0003
Epoch [3/10] - Batch [117/250] Loss: 1.56, CurLR: 0.0003
Epoch [3/10] - Batch [118/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [119/250] Loss: 1.47, CurLR: 0.0003
Epoch [3/10] - Batch [120/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [121/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [122/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [123/250] Loss: 1.38, CurLR: 0.0003
Epoch [3/10] - Batch [124/250] Loss: 1.63, CurLR: 0.0003
Epoch [3/10] - Batch [125/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [126/250] Loss: 1.64, CurLR: 0.0003
Epoch [3/10] - Batch [127/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [128/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [129/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [130/250] Loss: 1.31, CurLR: 0.0003
Epoch [3/10] - Batch [131/250] Loss: 1.34, CurLR: 0.0003
Epoch [3/10] - Batch [132/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [133/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [134/250] Loss: 1.39, CurLR: 0.0003
Epoch [3/10] - Batch [135/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [136/250] Loss: 1.40, CurLR: 0.0003
Epoch [3/10] - Batch [137/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [138/250] Loss: 1.40, CurLR: 0.0003
Epoch [3/10] - Batch [139/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [140/250] Loss: 1.64, CurLR: 0.0003
Epoch [3/10] - Batch [141/250] Loss: 1.73, CurLR: 0.0003
Epoch [3/10] - Batch [142/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [143/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [144/250] Loss: 1.47, CurLR: 0.0003
Epoch [3/10] - Batch [145/250] Loss: 1.59, CurLR: 0.0003
Epoch [3/10] - Batch [146/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [147/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [148/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [149/250] Loss: 1.44, CurLR: 0.0003
Epoch [3/10] - Batch [150/250] Loss: 1.27, CurLR: 0.0003
Epoch [3/10] - Batch [151/250] Loss: 1.47, CurLR: 0.0003
Epoch [3/10] - Batch [152/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [153/250] Loss: 1.40, CurLR: 0.0003
Epoch [3/10] - Batch [154/250] Loss: 1.64, CurLR: 0.0003
Epoch [3/10] - Batch [155/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [156/250] Loss: 1.79, CurLR: 0.0003
Epoch [3/10] - Batch [157/250] Loss: 1.69, CurLR: 0.0003
Epoch [3/10] - Batch [158/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [159/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [160/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [161/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [162/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [163/250] Loss: 1.39, CurLR: 0.0003
Epoch [3/10] - Batch [164/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [165/250] Loss: 1.32, CurLR: 0.0003
Epoch [3/10] - Batch [166/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [167/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [168/250] Loss: 1.48, CurLR: 0.0003
Epoch [3/10] - Batch [169/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [170/250] Loss: 1.42, CurLR: 0.0003
Epoch [3/10] - Batch [171/250] Loss: 1.42, CurLR: 0.0003
Epoch [3/10] - Batch [172/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [173/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [174/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [175/250] Loss: 1.60, CurLR: 0.0003
Epoch [3/10] - Batch [176/250] Loss: 1.23, CurLR: 0.0003
Epoch [3/10] - Batch [177/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [178/250] Loss: 1.27, CurLR: 0.0003
Epoch [3/10] - Batch [179/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [180/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [181/250] Loss: 1.33, CurLR: 0.0003
Epoch [3/10] - Batch [182/250] Loss: 1.43, CurLR: 0.0003
Epoch [3/10] - Batch [183/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [184/250] Loss: 1.80, CurLR: 0.0003
Epoch [3/10] - Batch [185/250] Loss: 1.39, CurLR: 0.0003
Epoch [3/10] - Batch [186/250] Loss: 1.38, CurLR: 0.0003
Epoch [3/10] - Batch [187/250] Loss: 1.36, CurLR: 0.0003
Epoch [3/10] - Batch [188/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [189/250] Loss: 1.44, CurLR: 0.0003
Epoch [3/10] - Batch [190/250] Loss: 1.31, CurLR: 0.0003
Epoch [3/10] - Batch [191/250] Loss: 1.57, CurLR: 0.0003
Epoch [3/10] - Batch [192/250] Loss: 1.35, CurLR: 0.0003
Epoch [3/10] - Batch [193/250] Loss: 1.26, CurLR: 0.0003
Epoch [3/10] - Batch [194/250] Loss: 1.28, CurLR: 0.0003
Epoch [3/10] - Batch [195/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [196/250] Loss: 1.53, CurLR: 0.0003
Epoch [3/10] - Batch [197/250] Loss: 1.54, CurLR: 0.0003
Epoch [3/10] - Batch [198/250] Loss: 1.37, CurLR: 0.0003
Epoch [3/10] - Batch [199/250] Loss: 1.50, CurLR: 0.0003
Epoch [3/10] - Batch [200/250] Loss: 1.31, CurLR: 0.0003
Epoch [3/10] - Batch [201/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [202/250] Loss: 1.36, CurLR: 0.0003
Epoch [3/10] - Batch [203/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [204/250] Loss: 1.44, CurLR: 0.0003
Epoch [3/10] - Batch [205/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [206/250] Loss: 1.42, CurLR: 0.0003
Epoch [3/10] - Batch [207/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [208/250] Loss: 1.62, CurLR: 0.0003
Epoch [3/10] - Batch [209/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [210/250] Loss: 1.26, CurLR: 0.0003
Epoch [3/10] - Batch [211/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [212/250] Loss: 1.44, CurLR: 0.0003
Epoch [3/10] - Batch [213/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [214/250] Loss: 1.40, CurLR: 0.0003
Epoch [3/10] - Batch [215/250] Loss: 1.49, CurLR: 0.0003
Epoch [3/10] - Batch [216/250] Loss: 1.55, CurLR: 0.0003
Epoch [3/10] - Batch [217/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [218/250] Loss: 1.36, CurLR: 0.0003
Epoch [3/10] - Batch [219/250] Loss: 1.41, CurLR: 0.0003
Epoch [3/10] - Batch [220/250] Loss: 1.51, CurLR: 0.0003
Epoch [3/10] - Batch [221/250] Loss: 1.46, CurLR: 0.0003
Epoch [3/10] - Batch [222/250] Loss: 1.31, CurLR: 0.0003
Epoch [3/10] - Batch [223/250] Loss: 1.52, CurLR: 0.0003
Epoch [3/10] - Batch [224/250] Loss: 1.26, CurLR: 0.0003
Epoch [3/10] - Batch [225/250] Loss: 1.58, CurLR: 0.0003
Epoch [3/10] - Batch [226/250] Loss: 1.59, CurLR: 0.0003
Epoch [3/10] - Batch [227/250] Loss: 1.45, CurLR: 0.0003
Epoch [3/10] - Batch [228/250] Loss: 1.44, CurLR: 0.0003
